pos,neg,ori,text,label,split
3.530744791030884,3.48311185836792,3.821531295776367,"This is a tough review to write.  The location was great and I'm sure the dinner would've been good too based on the other reviews.\nUnfortunately, my team didn't like anything on the pre-set menu and the restaurant didn't want to work with them on finding alternates.  \nI was a restaurant manager, so yeah, I get it - the food has already been purchased and prepped, etc.  But there were only 8 of us; how hard is it to be flexible?  How hard is it to say, \""Yes of course, but we will have to charge you separately\""?  When a group that is spending a couple thousand dollars on dinner tells you they're going to leave before you even bring the appetizers out, doesn't that concern you?  Wouldn't you send a manager over?\nIf you're Cowboy Ciao, the answer to all of these is no.  What a bummer. Nice selection of Fuente Cigars including some very exclusive lines. Knowledgeable and friendly staff, reasonable, not cheap cigars. Top-of-the-line cigars for the most part. And finally, a very nice lounge. Nice to see a classy cigar-bar to enjoy while my wife shops! A win-win!",2,concat
3.829615354537964,3.9021506309509277,4.556071758270264,"Absolute disaster! No style, no shape! \nWorst haircut I've ever got in my lifetime. Need to wear a hat to hide it.\nDon't even want to go to work or see ppl.\nWill never go back. They always have tasty food! Great stop before a long travel day! The brownies and cookies! I love this Amex perk!!!",2,concat
3.5527217388153076,3.570470094680786,4.069667816162109,"It's just not that good. We initially told the waitress that we only going to order appetizers and desert. My code for \""we read on Yelp this place sucks, but we wanted to give it a try\"" to which she replied they don't alow that but I will let it slide. The food could have come from a buffet and been better. I hate to be super negative, but in this case I am just being real. Oh.My.Goodness.  This place is awesome times infinity.  I decided to try the Nordstrom Cafe at the suggestion of my co-workers and was excited to have a Sunday morning brunch there with my fiance.  I should have read the other reviews a bit more closely because when we arrived, we were surprised to find that the cafe is cafeteria style.  We were frantically panning the items behind the glass and spotted a menu at the last minute when we got to the counter.  Since there was a long line behind us, my FI decided on the pesto panini and cup of tomato soup and I ordered what my co-workers suggested- a bowl of tomato soup and the mixed berry chicken salad, with a fresh squeezed lemonade.  For dessert we got a chocolate chip, macadamia cookie.\n\nWandering into the busy dining room with our trays we found a little booth and were pleasantly surprised when a server arrived with silverware and to take our trays away.  The food was delicious!  The salad could not have been better and the soup... oh the soup.  I showed some self control and saved the cookie for later and even my FI enjoyed splitting that, and he does not really like sweets (crazy, I know).  \n\nNow I am worried that every time I go back to the Nordrstrom Cafe, I will continue to order the same thing because I loved it so much!",2,concat
3.3810510635375977,3.4682066440582275,3.8556928634643555,"This was my first experience at a local farmers market and I was disappointed to find out very little of it was from AZ.  Isn't that the purpose of a farmer's market?  If you aren't a farmer why are you there selling goods from Asia and South America?  There were 2 booth that specifically advertised locally grown.  I bought some decent items from them.  One of them was selling a bunch of eggs but the cartons were from Hickman's (enormous commercial egg producer) which isn't what I envision at a small market.  Maybe they just bought the cartons from them, who knows.  \n\nThere was a person selling salsa (locally made) but it was more expensive than Whole Foods where it is also sold.  I have only been once and plan on trying other markets before going back. Since moving to Arizona, I have not found a Sushi place that compares to Sushi San. I absolutely love their service. I talk this place up like you will crap gold nuggets after eating! You will have to eat there to see if it is true :)\nSushi is fresh,  the service is beyond spectacular and friendly. If I do not eat here at least once a month, I crave it. Sushi San is the best place to eat!",2,concat
3.5637006759643555,3.6036477088928223,3.7788960933685303,"\""Eek! Methinks not\"" is exactly how to describe this place. Creepy! My girls and I got major bad vibes! We were invited in through the VIP entrance and offered free alcohol... I think not. If I don't see the drinks being made there is no way I am accepting. You felt like you were in a horror movie. I mean, if that's your thing then you may like this place, but if you want to go out and have a blast with your friends this definitely isn't. We walked in, stood there for maaaaybe 60 seconds and then ran out (literally) before it was too late... dun dun dunnnn. One of my commitments over the past year and into 2011 has been to shift more of our dollars toward local businesses. Sure, I still buy stuff online and at some national chains, but I've also made a conscious decision to look for a local alternative wherever I can. \n\nWhen it came to printing new business cards for my husband's business, instead of taking advantage of the super cheap prices and free shipping from Vistaprint again, I turned to the directory on the Local First website for some guidance. \n\nI found a few local printing companies and contacted them all via email with a small introduction and a request for a quote for this relatively small project.\n\nSusan from Impact was the first response I received - long before others' responses started trickling in. After receiving quotes from various companies, I did a little bit of price comparison, and asked some of the companies a few more questions about recommendations for the right paper, about file types and fonts, and about turn-around time.\n\nWith regard to price, Impact wasn't the \""cheapest\"" but they certainly weren't expensive. My quotes from a total of six companies ranged between $27.00 to $75.00 for comparable quotes: 500 cards, two-sided, full color on one side, with an aqueous coating.  Impact quoted me $55.00. Four of those six companies quoted comparably.\n\nSo what made me go with Impact? By the time I had finished all my comparing and asking, I'd had several email exchanges with Susan, and every response was so thorough and so friendly and so above-and-beyond, that I didn't really care. She won me over with excellent customer care.\n\nChristmas came and I fell off the map for a week, and you'd better believe she picked up right where we left off and was very understanding! \n\nYesterday I picked up the finished cards. And it wasn't enough that the cards turned out excellent. They close at 5 and Susan patiently waited for me after closing time, as I fought traffic on the 51 and then on the suicide lane on 7th Street so that I would be able to pick up the cards in time for my husband's business trip. \n\nSome people may say, \""meh... big deal. that's what they SHOULD do...\"" But the truth is, it IS a big deal. I don't meet this level of customer care too often. So, when the product is great and the customer care is unmatched, the choice is obvious as to who will get my business.",2,concat
4.075411319732666,4.1947784423828125,4.758766174316406,"I try to support local coffee shops in general (grow your local economy, folks!), but Starbucks' vanilla rooibos, when served over ice, just cannot be beat.  So I frequent Starbucks too!\n\nNot. This. One.\n\nFor some reason, this location just cannot handle serving this brewed tea iced.  It is literally the only location that I've ever been to that flat out refuses to do it (on three separate occasions, by three separate baristas).  I give up! As good as Chinese food you'll find in Vegas with each dish for about $4.95 to $7. One can't go wrong. The decor is bare basics but a terrific cheap eats with great Hainan chicken.",2,concat
4.517147064208984,4.535730361938477,4.9140849113464355,"Any Northerener who says this place is good is an idiot.  It is average pizza doused with olive oil.  It is so horrible.  Try Luigi's in South Charlotte.  Try Sabarro's downtown.  Wolfman sucks.  This place is like a southerner ordering barbaque in NYC .  SUUUUUCCCCKKKKKSSSSS The product was enjoyed by our Pittsburgh family.  The delivery was there for everyone to enjoy and the three flavors that we had ordered, Cheese, Carmel and Movie Theatre were equally enjoyed.  Excellent place to do business with excellent service provided.",2,concat
3.874368190765381,3.8823132514953613,4.718939781188965,"I was super excited to see that there was a Serendiptiy in Vegas. This was my first stop before hitting the roulette table. I quickly ordered the 12oz frozen hot chocolate for $10 bucks and what I got tasted like a.......\n\nMOCHA FRAPPUCCINO\n\nWTF???\n\nthis place is totally hyped... I should have gone to starbucks to save time and money! GO SEE THIS SHOW.....\nWe were sceptical as the movie was terrible.  I am so happy we went.  The narrator was SO funny!!  Very funny,  great music...LOVE!!",2,concat
3.6353490352630615,3.7696049213409424,4.025505542755127,"Not the best by far. I am going to stick to my location over at Camelback . Wow, this place is outstanding! We felt a little under dressed, seeing as though it was a Saturday evening and everyone was fairly dressed up, but no one made us feel like we should have dressed more formally. Our waiter was great, he knew EVERYTHING about the dishes on the menu, and recited a specials menu that was so long, I lost track of the many mouthwatering specials that he described in detail. Our drinks were fantastic, and the seafood was heavenly. My party finished off the meal with Irish coffees, and they were so strong (whiskey wise) that he had to warn us as he set them down. My Irish nuts and berries ( a cream chamboard drink) was so strong it made my head spin (in a good way). Very expensive, but very much worth it.",2,concat
3.7799739837646484,3.85628604888916,4.149316310882568,"L.A.M.E. \n\nWhen you walk in, you enter through this small walkway area which, oh, happens to be the dancefloor!?!? The place is tiny, and unless you get a table, you're stuck in this poorly designed walkway/dancefloor/cramped nothingness all night. Drinks were overpriced (but that's Vegas for ya) and the music was no good (I also happened to venture in on a night that Ashley Simpson was 'performing' --I'll blame myself for that). \n\nIf you're a fan of the Mind Freak (Criss Angel) - he makes regular appearances... as well as Coolio apparently (yeah... who knew he was still around?). \n\nOverall, though, don't waste your time... go *anywhere* else. This place is just not worth it - you end up going home disappointed and covered in sweat (Eww) Fantastic!!! The portion sizes are huge so be warned!! This is fantastic food.. even standard items such as the beans; rice and tortillas were wonderful on their own. Someone really knows how to cook! Do not pass this up if you are in the area. As other reviews have noted, it is a bit hard to find, it is actually on Dwight street, which is a block north of Washington -- it is in the middle of a strip mall on the 4500 E. block of Dwight, well worth a couple of extra turns to get to.",2,concat
3.983959436416626,3.806579351425171,4.363928318023682,"DO NOT USE THIS FACILITY.  I put my valuables in storage in Nov 2007 and paid almost $4,000 just to fly back in Dec 2011 to find all of my belongings covered in rat unrine and feces.  There was no light in my unit and there was very little to no concern from management  when I started to grab my things in the dark and was concerned at the state of my stuff.  When I asked what rodent was in there, the manager said rats and walked away.   After writing a letter requesting reimbursement for my rent and damaged things, I've been disregarded and avoided.  PLEASE FOR YOUR OWN SAKE DO NOT RENT FROM THIS PLACE.  I am committed to doing whatever I can (BBB of Las Vegas, Chamber of Commerce and small claims court) to make sure no one goes through this unfortunate situation. Yummy food and very nice people! Awesome crepes and benedict!\n\nCrepes, berries were super fresh and delicious creme. Benedict has savory potatos and fantastic hollandaise sauce. The tarragon biscuit underneath is a great base.",2,concat
4.2503581047058105,4.306785583496094,4.788086891174316,"Maybe I'll delete this when Echo uses their website to accurately depict when lunch is served.\n\nI walk in at 2:06 under the wild impression that lunch is served until 3 (\""First, the lunch menu is offered from 11am to 3pm\"" - echo website) and am informed the kitchen closes at 2. I promptly feel like an ass hat for bothering to do my homework, but am too hungry to question it. Rather than seeing if they can find the virtue in their hearts to push the newly established limit by six minutes, I high tail it out as fast as my car can get me to D'lish. \n\nDisappointment can often be remedied by a good tuna sandwich, but I wanted that disappointment to be nonexistent and that good tuna sandwich to be from Echo. Life is hard sometimes... this does not need to be one of those times. \n\nUpdate the interweb page, y'all. Came here with friends for a birthday dessert. Quaint atmosphere with very attentive staff. Tried the Strawberry Kiss, Chocolate Brownie, and profiteroles. Hella good.",2,concat
3.9160900115966797,3.8798165321350098,4.112103462219238,"My wife and I were religious patrons of Vic's. I have had a lot of good meat from here but it seems they have lost touch with why they have done well; customer service  and integrity. \n\nI went to get some ribeye today to make some Korean food and asked if they could slice it for me. They said they would need to freeze it before they could slice it. Understandable but the attitude I got was not deserved. I believe the comment was \""you should have called me this morning\"". I didn't mind coming back so I was told two hours. I was cool with that. After I left my wife told me to just buy the meat and she would freeze it a cut it herself. When I went back to get the meat the two prices I selected somehow became three. After looking at the meat they switched out a prime cut I picked for two extremely fatty brown (closed to spoiled meat). Classic bait and switch. \n\nThey should know that people have choices and social media is a tool that can hurt business. Think twice about trusting them and taking their word. It takes years to gain customer loyalty and seconds to lose it. I agree with Jacquie H. But as opposed to cloning on doc there are a good many docs they could clone at this hospital. Dr. Gus has put together one of the most impressive veterinary teams with a broad scope of skills and expertise that I have ever experienced. Dr. Koch is responsible for Saving my very small poodle who was severely injured by someone who abused her. Not only did he save her but he along with his staff supported us over a year long process to bring the abuser to justice, providing letters to the court, copies of medical documents on several occasions. The actions of every staff member in this hospital were not only a display of impeccable professionalism and care of the highest quality but a display of their true commitment to caring for animals. The patients that go to this clinic receive the best care possible and I suspect are cared for as well if not better than human patients in some clinics. \n\nI am committed 100% to this hospital as a result of their support and passion for veterinary care for animals. They are also committed to making sure that owners are educated and informed in caring for their pets. They present all treatment options to owners ranging from conservative in non urgent cases to aggressive care with a concise consultation on risk associated with each. This allows owner to make informed decisions. Physicians are supportive of pet owners and will weigh in on the decisions providing substantive and qualitative reasoning for their recommendations. \nAnother note to concerned pet owners in these difficult financial times is that when these vets present care options they do take into consideration conservative measures for non urgent situations and are very conscious of guarding against unnecessary test or diagnostics if they are not needed. This said if they highly recommend testing or diagnostics it is  generally to confirm that aggressive or costly treatments are actually needed and these test may in fact save money in the long run. They will also recommend test if the symptoms of the problem are too broad to narrow down what is truly wrong with an animal. \n\nGreat Medical team at this hospital , I could not ask for more.",2,concat
4.041110515594482,3.8765718936920166,4.79663610458374,"Bad bad bad. first they don't have carne asada. Second they serve blain taco meat with no flavor. They charged me $11.75 for 2 tacos with rice and beans. At the airport gouging prices are to be expected. But an extra $1 for watered down salsa mad the experience worse. I will never eat here again because the food was disgusting. Absolutely love the service at Audi Scottsdale! I own my 2nd Audi and highly recommend. Wouldn't own any other brand. My service consultant, Jason, is the best!",2,concat
3.461108446121216,3.4051496982574463,4.254886627197266,"I was visiting a friend and stopped in for a mani/pedi. For $40 I expect at least some effort put into my nails and a manicure to last the week. The girl that worked on me barely scrubbed my feet, pretended to push my cuticles back and my fingernails were chipping 2 days later. Next time I'll go to the CVS across the street, buy polish and do them myself! What a waste of money. Hands down one of the best restaurants in Phoenix.  We were ecstatic to hear of this opening as we were frequent diners at Postinos.  Everything we have ordered has been fabulous.  Their specialty cocktails are a perfect blend.  They always have different beer selection that is wonder.  Their service is top notch!  \n\nIf you are looking for some home cooking and great service give Windsor a try!",2,concat
3.8120155334472656,3.975937843322754,4.414783477783203,"Dispatcher was incredibly rude. But it's a tow company, no surprise there. Pulled up in our cab as the tow truck was pulling in with my car. Didn't even park my car on their lot and charged me $300!! What a scam! Love love love this place!  No where else have I been able to eat my own vegetarian diet while watching my husband blissfully eat his carniverous one!  He says the pulled pork sandwich is his favorite, followed by the ribs.  I am just so happy I can find tofu AND seitan cooked well in this town! I like getting the TV tray dinner, which I still have not been able to finish but gives me the option to ahve a variety of different dishes.  Oh, and the cornbread is AMAZING! Great selection of beers, fun place to watch a game or grab dinner.\nMindy, the server, is awesome too!",2,concat
3.37460994720459,3.475693464279175,3.712904453277588,"So when we came the first time the service was great , today was horrible thanks to a slow rude Jackie. First she overlooked us for about 20 minutes then took our drink order and came back another 20 minutes later. Food another 30 later and of course NO FRIES. someone ran the fried out after we were done and waiting for the bill. She never checked back! I had enough time to site and take my time writing this review, and I'm still waiting for this Jerk. From check-in to check-out, Sanctuary Spa provides the ultimate spa experience. When it comes to my spa days, I like to choose wisely because I save my funds very carefully to treat myself to a spa experience. Because I save my pennies so carefully, I want an A+ experience at the spa I choose. Sanctuary gets an A+. \n\nI am going to be very detailed in my review, because when I'm looking for a spa I want to know every little thing about the spa. You will notice that the Sanctuary does an excellent job with the little extras that make a spa experience that much better. \n\nSetting:\n\nThe Sanctuary Spa is nestled on the base of Camelback Mountain. You enter through a plush neighborhood of beautiful houses and walk past state of the art tennis courts before entering the spa. I would call this spa intimate and state of the art. Yes, I've been to bigger spas, but bigger isn't always better. I opened the doors of the spa and entered a small check-in table where the staff greeted me with smiles and charm. They had me give them my CC upon arrival so that I wouldn't have to stop by and pay on my way out if I was in spa-mode. After check-in, they led me through double doors where two more spa attendants waited to give me a tour of the locker room and key to my own locker room. \n\nLadies Locker Room \n\nThe ladies locker room has everything I look for in a spa. It has a vanity area with lotions, hair spray, shaving gels, and several other products to use while getting ready. The bathrooms are spacious and offer mouth wash and disposable tooth brushes and toothpaste for use throughout the day. The private walk-in showers are also spacious and provide shampoo, conditioner, body wash and razors. The individual lockers offer a robe, flip flops and a towel. The jacuzzi is pretty small but on the quiet day I visited, it was just the right size. The waiting room for services is intimate but again, just the right size. They have hot tea, ice cold water, almonds and dried cranberries for guests to enjoy throughout the day. The ladies locker room provides the perfect setting for a relaxing day. \n\nThe Gym \n\nWhen I do spa days, I like to take full advantage of every amenity they offer. After all, I am paying a pretty penny so I want to get my money's worth! I tend to visit the gym first because then I feel even better going into my spa day. This gym is definitely a nice one. They offer complimentary water and Gatorade at the gym. The treadmills overlook a lap pool through large floor to ceiling windows so it's easy to day dream while you workout. The treadmills have TVS and complimentary disposable head phones just in case you forgot yours. They also have ellipticals, weights, bikes and offer a variety of fitness classes throughout the day. \n\nThe Pools \n\nI would say the spa lap pool is the only downfall (in my opinion) at the Sanctuary. During my spa days, I like to enjoy a tranquil pool that's not \""in the scene.\"" I like to saunter out there before and after treatments, lay out and relax. The Sanctuary spa does offer access to their two pools, but one is a lap pool without much \""spa\"" ambiance to it. It's more just like a workout pool with some lounge chairs. The other pool is the stunning negative edge infinity pool in the main hotel area. The pool itself can't be beat and sits against a backdrop of the desert and palm trees. It was beautiful, but it was also in the middle of the action, so it made my spa day a little more rambunctious than I was hoping for. However, the pool itself was beautiful and I've definitely seen wilder pools. Just be prepared to be in the scene if you go. \n\nThe Services \n\nNow let's talk services. I will say that my two technicians might be my favorite of all my spa experiences in the Valley: Sherry especially. Sherry gave me my Sanctuary Jewel facial which is a 50 minute facial that's customized to your skin. From the moment I met Sherry, she was so incredibly nice and made me feel at ease. She's Southern and her Southern friendliness definitely was in full force! Now, getting a facial can be nerve-racking because you are letting someone examine every flaw on your face. It's important that your technician makes you feel comfortable during the facial. Not only did Sherry make me feel comfortable, but she found traits to compliment me on throughout the facial and did it in a truly genuine manner. Not only was she nice, she gave me an amazing facial! I left with my skin glowing and my confidence still intact! For that I will continue to visit Sherry for facials. \n\nI had my massage done by Tara who did such a good job, I nearly fell asleep! Now be prepared for them to try to upsell you on products before the massage. That was the only downfall, but it's not the massage therapists fault for doing what they are told to do! I didn't add any extras, but the regular Swedish massage was all I needed!",2,concat
3.9499387741088867,3.9244813919067383,4.665530681610107,"Terrible return policy, can't find staff for assistance. Not what Target used to be like 5 years ago... Big let down, I'd rather do business elsewhere from now on. This is the Best Dunkin Donuts we have ever visited!!! The staff is always friendly, fast, and makes you feel valued.  Whenever we're craving DD coffee or a donut, we always know it will be a consistently great experience at the DD at Greenfield Rd, and the 60. Thank you DD for the awesome coupons too!",2,concat
3.685551643371582,3.6764118671417236,4.216635704040527,"They use dish detergent for soap on the feet. Extremely rude staff. I went in 35 mins before closing time and this is what I get...rude attitude n dish detergent. It would have been better if I was told to come in at another time rather than the kind of service I got. Will definitely not visit again. The more time I spend in Glendale, the more I appreciate its many delightful hole-in-the-wall places. Bangkok Thai is all that I could ask for in a neighborhood Thai restaurant. I shared a Tom Yum soup and green chicken curry with a friend and was pleasantly surprised. Next time I'll try the massaman curry--a Thai friend recommends it highly.",2,concat
3.397195816040039,3.5695345401763916,4.582025051116943,"Called to make an appointment. Was asked what insurance I have and told her I didn't have insurance. She said Dr. Venkat wasn't currently taking cash patients. Wtf! Seems kinda rude. Let me add to the 5 star reviews here!\n\nMy husband and I got the sampler plates and oh man....we are so glad we found this place. Best BBQ ever. Brisket was tender & flavorful, pulled pork was juicy and tender and smokey, sausage was perfect, sauces were amazing....\n\nThe sides were all great (get the beans!)",2,concat
3.1216773986816406,2.9686079025268555,3.6760549545288086,"Went in to get a dress for my young daughter. Was ignored from start to finish. When I asked if they could see if another store had the dress I wanted, instead of offering to call, they offered to give me the number so I could call. Terrible customer service. I bought my wedding dress here 10 years ago. Will never go back. We really liked this place. The owners were friendly. The specialty drinks were good and pizza was really out of this world.",2,concat
3.26165771484375,3.1947314739227295,3.7904913425445557,"When you sit around and have a debate about whether or not this was the worst Mexican food you've ever had, well, that exemplifies what kind of experience this was.\n\nWe went on Cinco de Mayo, and were in somewhat of a hurry as we had other obligations to attend to. I thought that at 5pm, we could slip in, grab a table in the bar, grab food and beverage and get on our way.\n\nTo be quick, and to the point, the service was good, but the food was absolutely garbage. Bland, flat, uninspired... \n\nBetween the purple power rangers (Pro-Tem Rent-a-Cop), the 20 year old manager, and the horrific food, I'll go out of my way to not go here again. This is my favorite bar in Las Vegas!! The drinks are so cheap and there is always a good atmosphere! I come here every time I'm in Vegas",2,concat
4.167286396026611,4.169211387634277,4.535271167755127,"This place is as rough as a badgers arse. \n\nInside, Balfours Bar is deffinatly a place where you come to drink away your sorrows through the day so that you can pass out at night. You dont talk to anybody and you dont make eye contact with anybody. When you do have to make your intentions clear you do so in a muttered grumble where the only distinguishable words are rude or about urinating. When you need to smoke go outside and blinkingly step into the early morning sunlight, stare menicingly at passers by and shout at each other. You then return inside and be mean to the barstaff who are trying thier hardest not to cry and quit.\n\nGo home instead of drink here. Best experience in Scottsdale!  My friends and I had a blast \n\nGreat for a work get together, bachelorette, or any occasions!",2,concat
4.356517314910889,4.4661173820495605,4.947166919708252,"Spirit airline We had nothing but delays both ways and they were two hour delays the plane was not clean I have nothing good to say about them I would get another airline or would walk over taking then again, plus there was a cup in my chair covered in gum ewwwwww Great food as always.  The owner is incredibly professional, friendly and charismatic;came buy three times to check in on experience and even asked if we wanted more antipasto salad items(on an already generous, well-priced portion.)  The service is great.  Homemade breads.  Extremely generous portions.  I would highly recommend this restaurant to all.",2,concat
4.154301166534424,3.9962804317474365,4.650519371032715,"The Front Desk staff is the antithesis of hospitality. When checking in, we were informed that, without reservation, there was a walkin rate of \""x\"" per night, after pulling up a reservation of \""y\"" per night on Expedia. With no \""option\"" to honor a competitive rate, we were made to literally sit in the lobby, book the reservation through a third party and then wait another 10 minutes for the reservation to populate in the aloft system. The gentleman, \""Dee,\"" who assisted us was one of the least accommodating people in the business, busy on his personal phone half the time and second only to his a.m. counterparts who were equally displeasing at checkout. \n\nThese people are your first and last impression, aloft- get it together. Your employees just earned you a scathing Yelp! review, a vacation horror story in customer service and about 20 less future customers, in the immediate. Congrats! Wonderful service.  Wonderful food.  Pf Chang never disappoints.   One of the best Hot n Sour soups ever.  Lettuce wraps are great.  All entres were excellent.  A great experience.  Thanks Stefanie for the nice service.",2,concat
3.2545864582061768,3.2364728450775146,3.5675208568573,"What a joke.  Asked for a glass of water along with a drink.  Bartender brought out a bottle of water.  I politely asked for just a glass of water.  She rudely said they only serve bottled water and they don't have a way of giving me water.   With the bar gun right in front of her, and a stack of glasses I again asked if she could put some water in a cup.   She rudely refused.   I handed the drink back to her and told her without the water, I can't drink anymore so she could have it back.   At that point we exchanged \""eat shit and die\"" looks and I told the group of friends I was with how pissed I was.  With a million bars in Vegas that value customers,  we all left.   \n\nThe atmosphere was boring anyway. Curly girls, look no further--THIS is your salon!\n\nI know, I know. How many times have you read/heard that and left the salon and felt like... ehhh?? And then waited it out a couple months so that you could justify another cut? I've been there.\n\nIt's been a long time since I've had a great haircut. Years. I am so glad my search is over and I found a new hair home at Snapdragon.\n\nI got my hair cut by Kandy, the owner. She cut my hair dry (I know, I was skeptical about that too). She took my hair, curl by curl, and shaped each one with her scissors. Curl by curl--to bring out the curl, and the bounce, and the volume that my hair needs.\n\nNow, I've gotta be honest and say that Kandy didn't know how to style my hair as well as I do, but in my experience, not many stylists do. Here's how Kandy is different-- she admitted that and she told me to come back in a week with my hair styled as normal and she'd tweak it.\n\nSo I went back this past Friday and she saw where my hair was too heavy and could use some more shape and she did her scissor magic. (No, she didn't charge me for this value added service).\n\nI looooove my hair. Love it!! I can't tell you the last time that I felt that way. LOVE. I felt that way even before she tweaked it, but Kandy is a professional and a perfectionist and saw the things I didn't.\n\nNot only is Kandy phenomenal, but all of the staff is friendly and sweet. Definitely check out Snapdragon.",2,concat
3.4267802238464355,3.4641504287719727,3.784306764602661,My friend and I drove from Green Valley planning on getting to the theater with just enough time to park when the previews were about to start.  No luck.  The previews were supposed to start at 10:05 and we were there at 10:02.. all gates locked up and no one around to let us in.  I left my car outside and walked over to the concession area and it was closed.  A girl outside was pretty mad that they had sold her a large drink and popcorn and told her about the free refills and closed 10 minutes later.  Half of the movies had just started and the concessions were closed... doesn't make much sense to me!\n \nWe couldn't get in so we parked outside and watched about 1/3rd of Despicable Me before being asked to leave.  It's a nice idea and affordable but make sure to be careful because it's in a really bad part of town. I simply can't give them enough good words and praise. They are extremely friendly and stand up people! I made a mistake and fully assumed they would throw the book at me with fees and the such but they didn't and they had all the right to. I have dealt with many storage places in the Valley and this is by far the best place and people I have come across. The storage areas are always clean and kept up well. Never did I get the impression that it would be a gamble leaving my stuff there as I have with numerous places in the vicinity. I would do business with them again without hesitation.,2,concat
3.3936712741851807,3.5327236652374268,3.930111885070801,"Tammy, the person taking orders here, is one of the worst human beings to interact with. No need to go into detail, but I am sure if her manager observed her behavior for 5 minutes, he/she would agree with all the customers that she should not have a job in the customer service industry\n\nGreat asiago bagel though! Oh what a gorgeous lunch i had here. And i am referring to the food.\n\nI ordered an endive and pear salad as an appetizer with a glass of freshly squeezed OJ. I had a freshly ground Ahi Tuna burger with fries for my entree, and finally, the most beautiful apple tart for dessert. Honestly, everything tasted so good that i just wanted to sit there forever and savor every last bite.\n\nEverything is crafted very well, the service is great and the food is very fresh. And you really need to try that Ahu Tuna burger - it's very moist (contrary to the name) and very nicely flavored. The apple tart is unlike a typical fruit tart - the apple had been cramelized forever so it was very flavorful, the crust wasn't too thick so it didn't overshadow the apple. \n\nGo try it and enjoy the view:)",2,concat
3.6388962268829346,3.507050037384033,4.282906532287598,"Though I've eaten dinner here at this location two years ago and breakfast at the walnut creek location in September of 2009, tonight's food was exceptionally bad. The bacon wrapped chicken was not done on the inside and mostly reddish pink, the bacon was raw and the outside of the chicken reminded me of jerky in it's texture and it's inability to actually be cut with the butterknife provided.\n\nThough the salad was good, the main dish was abysmal and I would sooner head to Claim Jumper or Mimi's on my way into town. This place is amazing!  The bacon mashed potato omelet is a must.  The wait staff is friendly and attentive.",2,concat
3.798633337020874,3.4906351566314697,4.121268272399902,"Not worth one star. My boyfriend and I went in with another couple and had an awful experience. Our friends arrived ten minutes prior and still had not been greeted by anyone. It was another ten minutes before we were greeted and given menus. We were sitting in the bar at a high top table. Once we finally had drink orders taken we gave her the food order as well in hopes of speeding it up some. She forgot the order and came back almost 15 minutes later to ask what we had ordered so our food hadn't even been put in yet! Food finally comes out, and my boyfriends seafood Mac and cheese was similar to a can of beeferoni you would get at the store for a buck. My friends lobster nachos consisted of about ten chips with three small pieces of lobster. Hardly worth the $14. My seafood trio was over seasoned by a ton. It looked like a whole can of old bay was dumped on top. The bartender finally came to see how our food was about twenty minutes later when the whole table was finished eating and totally out of drinks. I don't like causing a scene and complain in a restaurant so we kept quiet, especially after a manager was standing at a table with what appeared to be employees getting drunk and yelling very loudly--this clearly would have been zero help to us as he did not seem to care that he was ruining our experience as he yelled over everyone right next to us. I can deal with sub par bar food, but the service was the worst I have experienced in a long time. Definitely not worth what we spent in there. We will never be back, don't waste your time. Stopped here twice on a business trip. Great selection of local beer (I'm a craft beer enthusiast from NH). I kept getting beer samplers, they were served on a board shaped like Wisconsin. Fried cheese curds were great. Highly recommend the number 30, the egg on a burger sounds weird but is to die for! Friendly waitstaff, (beer) knowledgeable server.",2,concat
3.9526848793029785,3.8445186614990234,4.538604259490967,"The lady at the window was short & rude. 3/6 donuts were incorrect, she had already walked away & would not come back after handing me my 'latte' which was mostly foam. What a way to start your morning.. My favorite place to eat in Vegas.  My wife's favorite too!!  We are so happy another one opened around the corner from us, i guess that means I'll have to go to the gym more though.",2,concat
